subject	roi_set	roi	condition	run	target_phase	ok	n_learn_trials	n_phase_patterns	fail_reason
sub-06	meta_spatial	meta_L_precuneus	yy	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_L_precuneus	yy	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_L_precuneus	kj	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_L_precuneus	kj	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_L_precuneus	kj	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_L_precuneus	kj	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_L_precuneus	kj	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_L_precuneus	kj	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPA_PHG	yy	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	yy	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	yy	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPA_PHG	yy	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	yy	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	yy	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPA_PHG	kj	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	kj	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	kj	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPA_PHG	kj	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	kj	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPA_PHG	kj	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPC_SPL	yy	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	yy	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	yy	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPC_SPL	yy	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	yy	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	yy	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPC_SPL	kj	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	kj	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	kj	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_PPC_SPL	kj	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	kj	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_PPC_SPL	kj	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_RSC_PCC	yy	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	yy	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	yy	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_RSC_PCC	yy	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	yy	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	yy	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_RSC_PCC	kj	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	kj	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	kj	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_RSC_PCC	kj	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	kj	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_RSC_PCC	kj	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_hippocampus	yy	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	yy	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	yy	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_hippocampus	yy	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	yy	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	yy	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_hippocampus	kj	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	kj	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	kj	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_hippocampus	kj	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	kj	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_hippocampus	kj	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_precuneus	yy	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	yy	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	yy	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_precuneus	yy	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	yy	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	yy	4	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_precuneus	kj	3	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	kj	3	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	kj	3	retrieval	True	35	70	
sub-06	meta_spatial	meta_R_precuneus	kj	4	pre	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	kj	4	post	False	35	70	no finite reinstatement values
sub-06	meta_spatial	meta_R_precuneus	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPA_PHG	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPA_PHG	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPA_PHG	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPA_PHG	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPA_PHG	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPC_SPL	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPC_SPL	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPC_SPL	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_PPC_SPL	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_PPC_SPL	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_RSC_PCC	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_RSC_PCC	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_RSC_PCC	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_RSC_PCC	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_RSC_PCC	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_hippocampus	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_hippocampus	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_hippocampus	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_hippocampus	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_hippocampus	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_precuneus	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_precuneus	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_precuneus	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_L_precuneus	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_L_precuneus	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPA_PHG	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPA_PHG	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPA_PHG	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPA_PHG	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPA_PHG	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPC_SPL	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPC_SPL	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPC_SPL	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_PPC_SPL	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_PPC_SPL	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_RSC_PCC	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_RSC_PCC	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_RSC_PCC	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_RSC_PCC	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_RSC_PCC	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_hippocampus	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_hippocampus	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_hippocampus	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_hippocampus	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_hippocampus	kj	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_precuneus	yy	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	yy	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	yy	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_precuneus	yy	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	yy	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	yy	4	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_precuneus	kj	3	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	kj	3	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	kj	3	retrieval	True	35	70	
sub-07	meta_spatial	meta_R_precuneus	kj	4	pre	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	kj	4	post	False	35	70	no finite reinstatement values
sub-07	meta_spatial	meta_R_precuneus	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPA_PHG	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPA_PHG	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPA_PHG	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPA_PHG	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPA_PHG	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPC_SPL	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPC_SPL	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPC_SPL	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_PPC_SPL	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_PPC_SPL	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_RSC_PCC	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_RSC_PCC	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_RSC_PCC	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_RSC_PCC	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_RSC_PCC	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_hippocampus	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_hippocampus	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_hippocampus	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_hippocampus	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_hippocampus	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_precuneus	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_precuneus	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_precuneus	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_L_precuneus	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_L_precuneus	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPA_PHG	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPA_PHG	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPA_PHG	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPA_PHG	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPA_PHG	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPC_SPL	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPC_SPL	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPC_SPL	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_PPC_SPL	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_PPC_SPL	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_RSC_PCC	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_RSC_PCC	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_RSC_PCC	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_RSC_PCC	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_RSC_PCC	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_hippocampus	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_hippocampus	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_hippocampus	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_hippocampus	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_hippocampus	kj	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_precuneus	yy	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	yy	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	yy	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_precuneus	yy	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	yy	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	yy	4	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_precuneus	kj	3	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	kj	3	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	kj	3	retrieval	True	35	70	
sub-08	meta_spatial	meta_R_precuneus	kj	4	pre	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	kj	4	post	False	35	70	no finite reinstatement values
sub-08	meta_spatial	meta_R_precuneus	kj	4	retrieval	True	35	70	
